siteID,date,year,startTime.UTC,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG,mon.precip,mon.ADD
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,ALLSP14,1,0.093,10.75268817204301,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Ostracoda,OSTSP,39,0.25,156,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Baetis,BAESP2,4,0.25,16,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Helodon,HELSP20,103,0.093,1107.52688172043,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Tipulidae,TIPSP,1,0.093,10.75268817204301,4,NA,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Heptageniidae,HEPSP,3,0.25,12,3,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,TVESP,25,0.25,100,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,PSESP19,4,0.25,16,8,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Valvata,VALSP3,1,0.25,4,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,midges,EURSP5,2,0.093,21.50537634408602,6,NA,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Feltria,FELSP1,1,0.25,4,5,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Acari,ACASP1,3,0.093,32.25806451612903,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,ORTSP1,1,0.093,10.75268817204301,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,ORTSP1,1,0.093,10.75268817204301,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,ORTEUO,3,0.25,12,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,segmented_worms,LUMSP2,5,0.093,53.763440860215056,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,segmented_worms,LUMSP2,5,0.093,53.763440860215056,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,PARSP34,1,0.25,4,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CLASP6,5,0.25,20,5,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,CRISP6,4,0.25,16,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,CRISP6,7,0.25,28,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,CRISP6,4,0.25,16,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,segmented_worms,LUMSP2,3,0.25,12,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,segmented_worms,LUMSP2,3,0.25,12,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP2,5,0.25,20,7,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,TVESP,4,0.25,16,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,PARSP26,1,0.25,4,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Nemouridae,NEMSP5,6,0.25,24,2,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,segmented_worms,NAICOM,2,0.25,8,9,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Valvata,VALMER,2,0.25,8,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,CRISP6,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Hygrobatidae,HYGSP,1,0.25,4,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,TVESP,12,0.093,129.03225806451613,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Nematoda,NEMSP,1,0.25,4,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,midges,ORTEUO,2,0.093,21.50537634408602,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,segmented_worms,LUMSP2,2,0.25,8,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,segmented_worms,LUMSP2,2,0.25,8,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP2,2,0.25,8,7,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,ALLSP14,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Oribatida,ORISP1,3,0.25,12,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Lebertia,LEBSP1,1,0.25,4,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Chloroperlidae,CHLSP,2,0.093,21.50537634408602,0,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Helodon,HELSP20,1,0.093,10.75268817204301,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,TVESP,10,0.25,40,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Rhyacophila,RHYMON1,1,0.093,10.75268817204301,1,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,DEMSP1,1,0.25,4,8,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Helodon,HELSP20,3,0.093,32.25806451612903,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,TVESP,6,0.093,64.51612903225806,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Cinygmula,CINSP1,2,0.093,21.50537634408602,2,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,ORTEUO,2,0.25,8,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Valvata,VALMER,1,0.25,4,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Cinygmula,CINSP1,5,0.25,20,2,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Simuliidae,SIMSP,19,0.25,76,5,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,Tipulidae,TIPSP,3,0.25,12,4,NA,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,Acari,ACASP1,12,0.25,48,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,STESP9,3,0.25,12,2,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Ostracoda,OSTSP,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,KRESP1,10,0.093,107.52688172043011,1,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,ENCSP1,3,0.093,32.25806451612903,10,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,ENCSP1,3,0.093,32.25806451612903,10,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Nemouridae,NEMSP5,5,0.25,20,2,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,PARSP26,1,0.093,10.75268817204301,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,ORTEUO,2,0.093,21.50537634408602,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,CRISP6,4,0.25,16,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,RHESP2,1,0.25,4,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,TVESP,18,0.25,72,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Baetis,BAESP2,1,0.093,10.75268817204301,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,midges,TVESP,19,0.093,204.30107526881721,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,PARSP26,1,0.093,10.75268817204301,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Lebertia,LEBSP1,16,0.25,64,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,LUMSP2,8,0.093,86.02150537634408,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,LUMSP2,8,0.093,86.02150537634408,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,PARSP34,1,0.25,4,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,ORTEUO,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,NEOSP32,3,0.25,12,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,CLASP6,1,0.093,10.75268817204301,5,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Cinygmula,CINSP1,6,0.093,64.51612903225806,2,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Acentrella,ACELAP,13,0.093,139.78494623655914,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Heptageniidae,HEPSP,5,0.093,53.763440860215056,3,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Nemoura,NEMSP7,8,0.25,32,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Nemoura,NEMSP7,8,0.25,32,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,KRESP1,1,0.093,10.75268817204301,1,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP6,4,0.25,16,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Helodon,HELSP20,26,0.093,279.5698924731183,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,NEOSP32,4,0.093,43.01075268817204,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP6,2,0.25,8,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,CRISP6,2,0.25,8,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,Hydroporinae,HYDSP18,2,0.25,8,5,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,CRISP6,4,0.25,16,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Feltria,FELSP1,6,0.25,24,5,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,THIGRO,1,0.25,4,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP6,12,0.25,48,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Dicranota,DICSP6,1,0.093,10.75268817204301,3,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,CORSP19,2,0.25,8,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,segmented_worms,LUMSP2,1,0.093,10.75268817204301,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Valvata,VALMER,8,0.25,32,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,CRISP2,1,0.25,4,7,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,THIGRO,3,0.25,12,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Neoplasta,NEOSP30,15,0.25,60,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,PARSP26,1,0.25,4,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,TVESP,25,0.25,100,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,PARSP26,2,0.25,8,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,midges,THIGRO,1,0.093,10.75268817204301,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Lebertia,LEBSP1,4,0.25,16,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,ORTSP3,3,0.25,12,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,NEOSP32,1,0.093,10.75268817204301,6,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Nematoda,NEMSP,4,0.093,43.01075268817204,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,ALLSP14,5,0.25,20,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Nemoura,NEMSP7,13,0.25,52,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Nemoura,NEMSP7,13,0.25,52,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,ORTSP3,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Acentrella,ACELAP,38,0.25,152,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,TVESP,3,0.25,12,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Baetis,BAESP2,1,0.093,10.75268817204301,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,CLASP6,2,0.25,8,5,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,segmented_worms,LUMSP2,5,0.25,20,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,segmented_worms,LUMSP2,5,0.25,20,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Helodon,HELSP20,10,0.093,107.52688172043011,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Acari,ACASP1,1,0.25,4,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,EUKSP,2,0.093,21.50537634408602,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Chloroperlidae,CHLSP,4,0.093,43.01075268817204,0,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,STESP9,4,0.093,43.01075268817204,2,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Acentrella,ACELAP,6,0.25,24,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Sperchon,SPESP4,4,0.25,16,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Tipulidae,TIPSP,4,0.25,16,4,NA,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Feltria,FELSP1,2,0.25,8,5,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,Ostracoda,OSTSP,24,0.25,96,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Atractides,ATRSP3,8,0.25,32,8,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Ephemerella,EPHTIB,2,0.093,21.50537634408602,1,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Feltria,FELSP1,1,0.093,10.75268817204301,5,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,CORSP19,3,0.093,32.25806451612903,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,segmented_worms,ENCSP1,2,0.25,8,10,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,segmented_worms,ENCSP1,2,0.25,8,10,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,Valvata,VALSP3,11,0.25,44,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,TVESP,2,0.25,8,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,midges,CORSP19,1,0.093,10.75268817204301,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Helodon,HELSP20,1,0.093,10.75268817204301,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Acentrella,ACELAP,12,0.093,129.03225806451613,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Helodon,HELSP20,15,0.25,60,2,cf,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,ORTSP1,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,midges,ORTSP1,1,0.25,4,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Valvata,VALSP3,4,0.25,16,8,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Acari,ACASP1,2,0.25,8,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,CRISP6,23,0.25,92,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,midges,THIGRO,13,0.25,52,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,Acari,ACASP1,2,0.093,21.50537634408602,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Nemoura,NEMSP7,33,0.25,132,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Nemoura,NEMSP7,33,0.25,132,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Nemoura,NEMSP7,49,0.25,196,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,Nemoura,NEMSP7,49,0.25,196,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.1,Cinygmula,CINSP1,2,0.093,21.50537634408602,2,scr,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.1,midges,TVESP,2,0.25,8,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,TVESP,1,0.25,4,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.2,Acentrella,ACELAP,3,0.093,32.25806451612903,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.2,Acentrella,ACESP,7,0.25,28,4,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,TVESP,3,0.093,32.25806451612903,5,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,riffle,surber,OKSR.20190711.SURBER.3,midges,CRISP6,2,0.093,21.50537634408602,6,cg,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,Tipulidae,TIPSP,1,0.25,4,4,NA,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.4,midges,THIGRO,2,0.25,8,6,prd,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Nemoura,NEMSP7,1,0.25,4,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.5,Nemoura,NEMSP7,1,0.25,4,1,sh,58.63,320.76703715223874
OKSR,2019-07-11,2019,18:04:00,run,modifiedKicknet,OKSR.20190711.KICKNET.3,midges,RHESP1,1,0.25,4,6,cg,58.63,320.76703715223874
