siteID,date,year,startTime.UTC,season,sampleTime,habitatType,samplerType,sampleID,organism_aggr,acceptedTaxonID,number,benthicArea,invDens,tolerance,FFG
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Chloroperlidae,CHLSP,34,0.093,365.5913978494624,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Ceratopogoninae,CERSP10,1,0.093,10.75268817204301,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,midges,SYNSP3,34,0.093,365.5913978494624,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Glossosomatidae,GLOSP1,17,0.093,182.7956989247312,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Rhyacophila,RHYPEL,4,0.093,43.01075268817204,1,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,NANSP1,100,0.093,1075.268817204301,7,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Ceratopogoninae,CERSP10,2,0.093,21.50537634408602,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,CORSP19,16,0.093,172.04301075268816,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Dicranota,DICSP6,20,0.093,215.05376344086022,3,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Calineuria,CALCAL,17,0.093,182.7956989247312,2,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Lepidostoma,LEPSP20,32,0.093,344.0860215053763,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Zapada,ZAPSP,2,0.093,21.50537634408602,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Monatractides,MONSP19,10,0.093,107.52688172043011,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Chloroperlidae,CHLSP,50,0.093,537.6344086021505,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Heteroplectron,HETCAL,3,0.093,32.25806451612903,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Aturidae,ATUSP,4,0.093,43.01075268817204,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Plecoptera,PLESP,4,0.093,43.01075268817204,2,NA
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,midges,PARSP27,5,0.093,53.763440860215056,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Chloroperlidae,CHLSP,3,0.093,32.25806451612903,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Chloroperlidae,CHLSP,4,0.093,43.01075268817204,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,midges,MICSP6,16,0.093,172.04301075268816,7,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,midges,THIGRO,1,0.093,10.75268817204301,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Oreogeton,ORESP3,50,0.093,537.6344086021505,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,midges,CHISP6,51,0.093,548.3870967741935,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Monatractides,MONSP19,100,0.093,1075.268817204301,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Nematoda,NEMSP,7,0.093,75.26881720430107,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,POLSP13,16,0.093,172.04301075268816,6,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Nematoda,NEMSP,32,0.093,344.0860215053763,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Torrenticola,TORSP6,4,0.093,43.01075268817204,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Heterlimnius,HETCOR,17,0.093,182.7956989247312,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,segmented_worms,ENCSP1,17,0.093,182.7956989247312,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Oreodytes,ORESP2,16,0.093,172.04301075268816,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,midges,THIGRO,16,0.093,172.04301075268816,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Dicranota,DICSP6,1,0.093,10.75268817204301,3,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Leuctridae,LEUSP2,12,0.093,129.03225806451613,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Polycentropodidae,POLSP5,24,0.093,258.06451612903226,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,segmented_worms,ENCSP1,32,0.093,344.0860215053763,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Collembola,COLSP1,20,0.093,215.05376344086022,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,SYNSP3,50,0.093,537.6344086021505,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,SYNSP3,16,0.093,172.04301075268816,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,MICSP6,64,0.093,688.1720430107526,7,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,LARSP,700,0.093,7526.881720430108,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Perlidae,PERSP1,17,0.093,182.7956989247312,3,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Oligophlebodes,OLISP6,17,0.093,182.7956989247312,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Stygothrombium,STYSP11,50,0.093,537.6344086021505,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Calineuria,CALCAL,2,0.093,21.50537634408602,2,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Acari,ACASP1,80,0.093,860.2150537634409,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,THIGRO,64,0.093,688.1720430107526,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Ecclisomyia,ECCSP,3,0.093,32.25806451612903,2,om
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Arctopsychinae,ARCSP12,2,0.093,21.50537634408602,1,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Heterlimnius,HETCOR,3,0.093,32.25806451612903,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Capniidae,CAPSP2,7,0.093,75.26881720430107,3,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Leptophlebiidae,LEPSP4,7,0.093,75.26881720430107,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,midges,CORSP19,34,0.093,365.5913978494624,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Calineuria,CALCAL,12,0.093,129.03225806451613,2,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Chloroperlidae,CHLSP,1,0.093,10.75268817204301,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Leuctridae,LEUSP2,50,0.093,537.6344086021505,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,midges,LARSP,12,0.093,129.03225806451613,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Nematoda,NEMSP,15,0.093,161.29032258064515,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Polycentropodidae,POLSP5,20,0.093,215.05376344086022,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Leuctridae,LEUSP2,12,0.093,129.03225806451613,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,midges,THISP2,1,0.093,10.75268817204301,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Leuctridae,LEUSP2,17,0.093,182.7956989247312,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Yoraperla,YORSP,5,0.093,53.763440860215056,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Aturus,ATUSP1,20,0.093,215.05376344086022,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,CRISP6,32,0.093,344.0860215053763,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,POLSP13,100,0.093,1075.268817204301,6,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Ephemerellidae,EPHSP1,17,0.093,182.7956989247312,2,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Baetidae,BAESP,3,0.093,32.25806451612903,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Leptophlebiidae,LEPSP4,17,0.093,182.7956989247312,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Megarcys,MEGSP7,17,0.093,182.7956989247312,2,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,midges,LARSP,320,0.093,3440.8602150537636,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,MICSP6,480,0.093,5161.290322580645,7,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,midges,SYNSP3,24,0.093,258.06451612903226,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Capniidae,CAPSP2,52,0.093,559.1397849462365,3,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Nematoda,NEMSP,17,0.093,182.7956989247312,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,midges,SYNSP3,188,0.093,2021.505376344086,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,midges,MICSP6,50,0.093,537.6344086021505,7,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,CLASP6,100,0.093,1075.268817204301,5,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,midges,STESP10,1480,0.093,15913.978494623656,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,segmented_worms,ENCSP1,7,0.093,75.26881720430107,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Heterlimnius,HETCOR,16,0.093,172.04301075268816,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Leptophlebiidae,LEPSP4,60,0.093,645.1612903225806,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Glossosomatidae,GLOSP1,3,0.093,32.25806451612903,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Rhyacophila,RHYHYA,4,0.093,43.01075268817204,1,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,segmented_worms,ENCSP1,7,0.093,75.26881720430107,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Lepidostoma,LEPSP20,13,0.093,139.78494623655914,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Leuctridae,LEUSP2,100,0.093,1075.268817204301,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Zapada,ZAPCOL,4,0.093,43.01075268817204,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Cinygmula,CINSP1,4,0.093,43.01075268817204,2,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Nemouridae,NEMSP5,10,0.093,107.52688172043011,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,midges,TANSP8,2,0.093,21.50537634408602,6,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Sweltsa,SWESP,3,0.093,32.25806451612903,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Baetidae,BAESP,16,0.093,172.04301075268816,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Heteroplectron,HETCAL,50,0.093,537.6344086021505,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Acari,ACASP1,4,0.093,43.01075268817204,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Heteroplectron,HETCAL,20,0.093,215.05376344086022,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,midges,MICSP6,3,0.093,32.25806451612903,7,cf
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Aturus,ATUSP1,9,0.093,96.7741935483871,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Skwala,SKWSP,4,0.093,43.01075268817204,2,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,midges,ZAVSP,17,0.093,182.7956989247312,8,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Nematoda,NEMSP,12,0.093,129.03225806451613,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,midges,BRUSP,3,0.093,32.25806451612903,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,segmented_worms,ENCSP1,28,0.093,301.0752688172043,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,HELSP10,128,0.093,1376.3440860215053,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Leptophlebiidae,LEPSP4,3,0.093,32.25806451612903,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,midges,HELSP10,7,0.093,75.26881720430107,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Ceratopogoninae,CERSP10,80,0.093,860.2150537634409,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Rhithrogena,RHISP4,1,0.093,10.75268817204301,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,CORSP19,50,0.093,537.6344086021505,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Arctopsychinae,ARCSP12,20,0.093,215.05376344086022,1,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,segmented_worms,ENCSP1,17,0.093,182.7956989247312,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,midges,HETMAR,2,0.093,21.50537634408602,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Neophylax,NEOSP13,3,0.093,32.25806451612903,3,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Ephemerella,EPHSP4,4,0.093,43.01075268817204,1,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Nemouridae,NEMSP5,2,0.093,21.50537634408602,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Glossosomatidae,GLOSP1,1,0.093,10.75268817204301,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,segmented_worms,ENCSP1,10,0.093,107.52688172043011,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,PARSP27,16,0.093,172.04301075268816,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,midges,SYNSP3,3,0.093,32.25806451612903,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Micrasema,MICSP3,4,0.093,43.01075268817204,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,NANSP1,32,0.093,344.0860215053763,7,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Rhyacophila,RHYPEL,17,0.093,182.7956989247312,1,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Micrasema,MICSP3,222,0.093,2387.0967741935483,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Torrenticolidae,TORSP1,20,0.093,215.05376344086022,5,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Ephemerella,EPHSP4,16,0.093,172.04301075268816,1,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,segmented_worms,ENCSP1,16,0.093,172.04301075268816,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Micrasema,MICSP3,3,0.093,32.25806451612903,2,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Ceratopogoninae,CERSP10,3,0.093,32.25806451612903,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Neoleptophlebia,NEOSP69,3,0.093,32.25806451612903,1,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Neoleptophlebia,NEOSP69,3,0.093,32.25806451612903,1,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.1,Cinygma,CINSP,34,0.093,365.5913978494624,2,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Diphetor,DIPHAG,32,0.093,344.0860215053763,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Estelloxus,ESTSP1,3,0.093,32.25806451612903,8,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,midges,PARSP23,2,0.093,21.50537634408602,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,midges,CORSP19,4,0.093,43.01075268817204,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Ceratopogoninae,CERSP10,48,0.093,516.1290322580645,6,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,HETMAR,50,0.093,537.6344086021505,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Cinygma,CINSP,2,0.093,21.50537634408602,2,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,midges,PARSP25,112,0.093,1204.3010752688172,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Leuctridae,LEUSP2,40,0.093,430.10752688172045,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,midges,HELSP10,140,0.093,1505.3763440860216,5,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,segmented_worms,ENCSP1,5,0.093,53.763440860215056,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Lepidostoma,LEPSP20,32,0.093,344.0860215053763,1,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Leptophlebiidae,LEPSP4,50,0.093,537.6344086021505,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Baetis,BAESP2,1,0.093,10.75268817204301,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,Visoka,VISCAT,50,0.093,537.6344086021505,0,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.2,midges,POLSP13,50,0.093,537.6344086021505,6,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Leptophlebiidae,LEPSP4,3,0.093,32.25806451612903,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.8,Glossosoma,GLOSP3,2,0.093,21.50537634408602,0,scr
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.4,Sweltsa,SWESP,48,0.093,516.1290322580645,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,Chloroperlidae,CHLSP,24,0.093,258.06451612903226,0,prd
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.6,segmented_worms,ENCSP1,3,0.093,32.25806451612903,10,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,midges,NANSP1,100,0.093,1075.268817204301,7,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.3,Baetidae,BAESP,3,0.093,32.25806451612903,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Baetidae,BAESP,4,0.093,43.01075268817204,6,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Leptophlebiidae,LEPSP4,16,0.093,172.04301075268816,4,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,pool,surber,MCRA.20180924.SURBER.7,Capniidae,CAPSP2,20,0.093,215.05376344086022,3,sh
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Ephemerella,EPHSP4,16,0.093,172.04301075268816,1,cg
MCRA,2018-09-24,2018,21:56:00,Fall,Fall 2018,stepPool,surber,MCRA.20180924.SURBER.5,Ephemerellidae,EPHSP1,4,0.093,43.01075268817204,2,cg
